"Object";"Program";"Line";"Status";"RPO"
"U_FGETFUNATU";"FSLIB001.PRW";"70";"NoAuth";"Custom"
"U_FINA080";"FINA080.PRW";"20";"NoAuth";"Custom"
"U_FINCEMPR";"FSMNTC03.PRW";"232";"NoAuth";"Custom"
"U_FINCOCORR";"FSMNTC01.PRW";"229";"NoAuth";"Custom"
"U_FMAILWFD";"FMAILWFD.PRW";"20";"NoAuth";"Custom"
"U_FOPCCLFE";"FSLIB001.PRW";"150";"NoAuth";"Custom"
"U_FOPCSTS";"FSLIB001.PRW";"138";"NoAuth";"Custom"
"U_FR150INDR";"FINR150.PRW";"3008";"NoAuth";"Custom"
"U_FREJEICAO";"COMM003.PRW";"594";"NoAuth";"Custom"
"U_FSBUSCTE";"MTUFOPRO_20240209.PRW";"1876";"NoAuth";"Custom"
"U_FSBUSDADOS";"MTUFOPRO_20240209.PRW";"174";"NoAuth";"Custom"
"U_FSELSC";"COMM003.PRW";"506";"NoAuth";"Custom"
"U_FSETSTSFER";"FSMNTC03.PRW";"509";"NoAuth";"Custom"
"U_FSGERACTE";"MTUFOPRO_20240209.PRW";"1570";"NoAuth";"Custom"
"U_FSGERANFE";"MTUFOPRO_20240209.PRW";"367";"NoAuth";"Custom"
"U_FSLIB001";"FSLIB001.PRW";"11";"NoAuth";"Custom"
"U_FSMNTC01";"FSMNTC01.PRW";"12";"NoAuth";"Custom"
"U_FSMNTC02";"FSMNTC02.PRW";"12";"NoAuth";"Custom"
"U_FSMNTC03";"FSMNTC03.PRW";"12";"NoAuth";"Custom"
"U_FSMNTC04";"FSMNTC04.PRW";"12";"NoAuth";"Custom"
"U_FSMNTR01";"FSMNTR01.PRW";"10";"NoAuth";"Custom"
"U_FSMNTR02";"FSMNTR02.PRW";"15";"NoAuth";"Custom"
"U_FSMNTR04";"FSMNTR04.PRW";"19";"NoAuth";"Custom"
"U_FUNF3COM";"FUNF3COM.PRW";"18";"NoAuth";"Custom"
"U_FUNF3ENT";"FUNF3ENT.PRW";"18";"NoAuth";"Custom"
"U_FUNF3OPE";"FUNF3OPE.PRW";"34";"NoAuth";"Custom"
"U_FUNNUMCT";"FUNNUMCT.PRW";"21";"NoAuth";"Custom"
"U_FUNNUMPC";"FUNNUMPC.PRW";"21";"NoAuth";"Custom"
"U_FUNNUMSZ1";"FUNNUMSZ1.PRW";"21";"NoAuth";"Custom"
"U_FUNOPER";"FUNOPER.PRW";"18";"NoAuth";"Custom"
"U_FUN_FORNEC";"FUN_FORNEC.PRW";"20";"NoAuth";"Custom"
"U_FUN_LHOJORVA";"LHOJORVA.PRW";"20";"NoAuth";"Custom"
"U_FUN_MATRICULA";"FUN_MATRICULA.PRW";"20";"NoAuth";"Custom"
"U_FUN_NUMBX";"FUN_NUMBX.PRW";"20";"NoAuth";"Custom"
"U_FUN_PROD";"FUN_PROD.PRW";"20";"NoAuth";"Custom"
"U_FUN_TRIBUT";"FUN_TRIBUT.PRW";"19";"NoAuth";"Custom"
"U_FVALCCIT";"FVALCCIT.PRW";"11";"NoAuth";"Custom"
"U_FVLDIMPREC";"FSMNTC03.PRW";"736";"NoAuth";"Custom"
"U_FVSC1";"COMM003.PRW";"431";"NoAuth";"Custom"
"U_FZERODOC";"LIBCONTABIL.PRW";"29";"NoAuth";"Custom"
"U_GENAVI";"WFCOR03.PRW";"436";"NoAuth";"Custom"
"U_GENAVI2";"WFCOR04.PRW";"612";"NoAuth";"Custom"
"U_GETSX3";"OZGETSX3.PRW";"6";"NoAuth";"Custom"
"U_GETX3CBOX";"FSLIB001.PRW";"92";"NoAuth";"Custom"
"U_GP410DES";"GP410DES.PRW";"17";"NoAuth";"Custom"
"U_GPED94";"MATA094_PE.PRW";"186";"NoAuth";"Custom"
"U_GRVINF";"ESTC001.PRW";"666";"NoAuth";"Custom"
"U_GRVLACRE";"OZ_GRVCHV.PRW";"11";"NoAuth";"Custom"
"U_GRVNFE495";"ZMODEL3.PRW";"349";"NoAuth";"Custom"
"U_IACOMP01";"IACOMP01.PRW";"13";"NoAuth";"Custom"
"U_IACOMP02";"IACOMP02.PRW";"12";"NoAuth";"Custom"
"U_IACOMP03";"IACOMP03.PRW";"4";"NoAuth";"Custom"
"U_IACOMR01";"IACOMR01.PRW";"17";"NoAuth";"Custom"
"U_IACTBP01";"IACTBP01.PRW";"8";"NoAuth";"Custom"
"U_IMPDNFLJ";"DANFEII.PRW";"5569";"NoAuth";"Custom"
"U_IMPORTALTCOT";"OZACOTCACA.PRW";"26";"NoAuth";"Custom"
"U_IMPORTMED";"CNT121_001.PRW";"20";"NoAuth";"Custom"
"U_ISMSSQL";"OZGENSQL.PRW";"230";"NoAuth";"Custom"
"U_ITAUPAG";"FUN_TRIBUT.PRW";"253";"NoAuth";"Custom"
"U_ITAUSOMA";"FUN_TRIBUT.PRW";"283";"NoAuth";"Custom"
"U_JOBGERCSV";"OZGERCSV.PRW";"10";"NoAuth";"Custom"
"U_LAPROV";"FA050BUT.PRW";"42";"NoAuth";"Custom"
"U_M110STTS";"M110STTS.PRW";"19";"NoAuth";"Custom"
"U_M116ACOL";"M116ACOL.PRW";"19";"NoAuth";"Custom"
"U_M310CABEC";"M310CABEC.PRW";"14";"NoAuth";"Custom"
"U_M310PPED";"M310PPED.PRW";"13";"NoAuth";"Custom"
"U_M460FIM";"M460FIM.PRW";"2";"NoAuth";"Custom"
"U_M461LSF2";"M461LSF2.PRW";"2";"NoAuth";"Custom"
"U_MA020TOK";"OZCRMSA2.PRW";"5";"NoAuth";"Custom"
"U_MA110BAR";"MA110BAR.PRW";"19";"NoAuth";"Custom"
"U_MA110BUT";"MA110BUT.PRW";"2";"NoAuth";"Custom"
"U_MA120BUT";"MA120BUT.PRW";"19";"NoAuth";"Custom"
"U_MA131KEY";"MA131KEY.PRW";"17";"NoAuth";"Custom"
"U_MA131QSC";"MA131QSC.PRW";"16";"NoAuth";"Custom"
"U_MA261EST";"PE_MA261EST.PRW";"40";"NoAuth";"Custom"
"U_MA330CP";"PE_MA330CP.PRW";"35";"NoAuth";"Custom"
"U_MA330FIM";"PE_MA330FIM.PRW";"38";"NoAuth";"Custom"
"U_MA330MOD";"PE_MA330MOD.PRW";"34";"NoAuth";"Custom"
"U_MA330OK";"PE_MA330OK.PRW";"41";"NoAuth";"Custom"
"U_MAALCDOCL";"WFSENDPC.PRW";"606";"NoAuth";"Custom"
"U_MAAPROV";"MA110BUT.PRW";"31";"NoAuth";"Custom"
"U_MAT161AUX";"MAT161AUX.PRW";"20";"NoAuth";"Custom"
"U_MATA094";"MATA094_PE.PRW";"18";"NoAuth";"Custom"
"U_MATR106";"MATR106.PRW";"15";"NoAuth";"Custom"
"U_MBRWBTN";"MBRWBTN.PRW";"1";"NoAuth";"Custom"
"U_MIMPCTE";"MTUFOPRO_20240209.PRW";"1529";"NoAuth";"Custom"
"U_MIMPNFS";"MTUFOPRO_20240209.PRW";"126";"NoAuth";"Custom"
"U_MNT40011";"MNT40011.PRW";"2";"NoAuth";"Custom"
"U_MNTA280E";"MNTA280E.PRW";"12";"NoAuth";"Custom"
"U_MNTA400I";"MNTA400I.PRW";"3";"NoAuth";"Custom"
"U_MNTA420I";"MNTA420I.PRW";"3";"NoAuth";"Custom"
"U_MNTA435J";"MNTA435J.PRW";"3";"NoAuth";"Custom"
"U_MNTA9901";"MNTA9901.PRW";"3";"NoAuth";"Custom"
"U_MNTC03FS";"MNTC03FS.PRW";"10";"NoAuth";"Custom"
"U_MNTPOS2";"MNTPOS2.PRW";"11";"NoAuth";"Custom"
"U_MNTROS01";"MNTROS01.PRW";"27";"NoAuth";"Custom"
"U_MODIFYQUERY";"OZGENSQL.PRW";"110";"NoAuth";"Custom"
"U_MSDOCVIS";"MSDOCVIS.PRW";"21";"NoAuth";"Custom"
"U_MT094CCR";"MT094CCR.PRW";"25";"NoAuth";"Custom"
"U_MT094END";"MT094END.PRW";"20";"NoAuth";"Custom"
"U_MT094LBF";"MT094LBF.PRW";"3";"NoAuth";"Custom"
"U_MT097GRV";"MT097GRV.PRW";"23";"NoAuth";"Custom"
"U_MT100AGR";"MT100AGR.PRW";"22";"NoAuth";"Custom"
"U_MT100LOK";"MT100LOK.PRW";"21";"NoAuth";"Custom"
"U_MT100TOK";"MT100TOK.PRW";"24";"NoAuth";"Custom"
"U_MT103DRF";"MT103DRF.PRW";"16";"NoAuth";"Custom"
"U_MT103FIM";"MT103FIM.PRW";"21";"NoAuth";"Custom"
"U_MT103NPC";"MT103APC.PRW";"19";"NoAuth";"Custom"
"U_MT105MNU";"MT105MNU.PRW";"9";"NoAuth";"Custom"
"U_MT110APV";"MT110APV.PRW";"16";"NoAuth";"Custom"
"U_MT110GRV";"MT110GRV.PRW";"17";"NoAuth";"Custom"
"U_MT110LOK";"MT110LOK.PRW";"17";"NoAuth";"Custom"
"U_MT110TOK";"MT110TOK.PRW";"22";"NoAuth";"Custom"
"U_MT110VLD";"MT110VLD.PRW";"23";"NoAuth";"Custom"
"U_MT116AGR";"MT116AGR.PRW";"18";"NoAuth";"Custom"
"U_MT116GRV";"MT116GRV.PRW";"17";"NoAuth";"Custom"
"U_MT116SD1";"MT116SD1.PRW";"18";"NoAuth";"Custom"
"U_MT120BRW";"MT120BRW.PRW";"21";"NoAuth";"Custom"
"U_MT120FIM";"MT120FIM.PRW";"18";"NoAuth";"Custom"
"U_MT120FOL";"MT120TEL.PRW";"24";"NoAuth";"Custom"
"U_MT120GRV";"MT120GRV.PRW";"8";"NoAuth";"Custom"
"U_MT120LOK";"MT120LOK.PRW";"7";"NoAuth";"Custom"
"U_MT120OK";"MT120OK.PRW";"20";"NoAuth";"Custom"
"U_MT120TEL";"MT120TEL.PRW";"18";"NoAuth";"Custom"
"U_MT121BRW";"MT121BRW.PRW";"22";"NoAuth";"Custom"
"U_MT131WF";"MT131WF.PRW";"19";"NoAuth";"Custom"
"U_MT150GRV";"MT150GRV.PRW";"20";"NoAuth";"Custom"
"U_MT150ROT";"MT150ROT.PRW";"16";"NoAuth";"Custom"
"U_MT160WF";"MT160WF.PRW";"22";"NoAuth";"Custom"
"U_MT161OK";"MT161OK.PRW";"23";"NoAuth";"Custom"
"U_MT170QRY";"MT170QRY.PRW";"9";"NoAuth";"Custom"
"U_MT170SLD";"MT170SLD.PRW";"14";"NoAuth";"Custom"
"U_MT241EST";"PE_MT241EST.PRW";"39";"NoAuth";"Custom"
"U_MT261TDOK";"PE_MT261TDOK.PRW";"34";"NoAuth";"Custom"
"U_MT340D3";"PE_MT340D3.PRW";"18";"NoAuth";"Custom"
"U_MTA094RO";"MTA094RO.PRW";"18";"NoAuth";"Custom"
"U_MTA105LIN";"MTA105LIN.PRW";"16";"NoAuth";"Custom"
"U_MTA105OK";"MTA105OK.PRW";"21";"NoAuth";"Custom"
"U_MTA110MNU";"MTA110MNU.PRW";"20";"NoAuth";"Custom"
"U_MTA120G2";"MT120TEL.PRW";"62";"NoAuth";"Custom"
"U_MTA161BUT";"MTA161BUT.PRW";"3";"NoAuth";"Custom"
"U_MTA250MNU";"PE_MTA250MNU.PRW";"38";"NoAuth";"Custom"
"U_MTA410E";"PE_MTA410E.PRW";"40";"NoAuth";"Custom"
"U_MTA650AE";"PE_MTA650AE.PRW";"39";"NoAuth";"Custom"
"U_MTA650MNU";"PE_MTA650MNU.PRW";"38";"NoAuth";"Custom"
"U_MTALCPER";"MTALCPER.PRW";"21";"NoAuth";"Custom"
"U_MTCTEPRO";"MTUFOPRO_20240209.PRW";"1439";"NoAuth";"Custom"
"U_MTUFOPRO";"MTUFOPRO_20240209.PRW";"32";"NoAuth";"Custom"
"U_NEWMAPCOT";"NEWMAPCOT.PRW";"16";"NoAuth";"Custom"
"U_NOTAJAERP";"MTUFOPRO_20240209.PRW";"2009";"NoAuth";"Custom"
"U_OAEST001";"OAEST001.PRW";"11";"NoAuth";"Custom"
"U_OAEST002";"OAEST002.PRW";"18";"NoAuth";"Custom"
"U_OAEST003";"OAEST003.PRW";"14";"NoAuth";"Custom"
"U_OAEST004";"OAEST004.PRW";"14";"NoAuth";"Custom"
"U_OAEST005";"OAEST005.PRW";"13";"NoAuth";"Custom"
"U_OAEST006";"OAEST006.PRW";"14";"NoAuth";"Custom"
"U_OAEST01A";"OAEST001.PRW";"140";"NoAuth";"Custom"
"U_OAEST02A";"OAEST002.PRW";"146";"NoAuth";"Custom"
"U_OMATR440";"OMATR440.PRW";"26";"NoAuth";"Custom"
"U_OPENQRY";"OPENQRY.PRW";"4";"NoAuth";"Custom"
"U_OPENQRY1";"BIBLIOTECA.PRW";"6";"NoAuth";"Custom"
"U_OZ02JB01";"OZ02JB01.PRW";"17";"NoAuth";"Custom"
"U_OZ02M001";"OZ02M001.PRW";"18";"NoAuth";"Custom"
"U_OZ02M002";"OZ02M002.PRW";"18";"NoAuth";"Custom"
"U_OZ02V001";"OZ02V001.PRW";"17";"NoAuth";"Custom"
"U_OZ04C99";"OZ04C99.PRW";"63";"NoAuth";"Custom"
"U_OZ04I15";"OZ04I99.PRW";"72";"NoAuth";"Custom"
"U_OZ04M01";"OZ04M01.PRW";"66";"NoAuth";"Custom"
"U_OZ04M02";"OZ04M02.PRW";"84";"NoAuth";"Custom"
"U_OZ04M03";"OZ04M03.PRW";"95";"NoAuth";"Custom"
"U_OZ04M04";"OZ04M04.PRW";"78";"NoAuth";"Custom"
"U_OZ04M05";"OZ04M05.PRW";"63";"NoAuth";"Custom"
"U_OZ04M15";"OZ04M15.PRW";"78";"NoAuth";"Custom"
"U_OZ04M18";"OZ04M18.PRW";"38";"NoAuth";"Custom"
"U_OZ04M27";"OZ04M27.PRW";"43";"NoAuth";"Custom"
"U_OZ04M28";"OZ04M28.PRW";"73";"NoAuth";"Custom"
"U_OZ04M29";"OZ04M29.PRW";"69";"NoAuth";"Custom"
"U_OZ04M97";"OZ04M97.PRW";"63";"NoAuth";"Custom"
"U_OZ04M98";"OZ04M98.PRW";"63";"NoAuth";"Custom"
"U_OZ04M99";"OZ04M99.PRW";"63";"NoAuth";"Custom"
"U_OZ04R99";"OZ04R99.PRW";"11";"NoAuth";"Custom"
"U_OZ05A001";"OZ05A001.PRW";"31";"NoAuth";"Custom"
"U_OZ05M001";"OZ05M001.PRW";"17";"NoAuth";"Custom"
"U_OZ06A01D";"OZ06A01D.PRW";"22";"NoAuth";"Custom"
"U_OZ06M01";"OZ06M01.PRW";"38";"NoAuth";"Custom"
"U_OZ06M02";"OZ06M02.PRW";"38";"NoAuth";"Custom"
"U_OZ06M03";"OZ06M03.PRW";"38";"NoAuth";"Custom"
"U_OZ06M04";"OZ06M04.PRW";"38";"NoAuth";"Custom"
"U_OZ06M05";"OZ06M05.PRW";"29";"NoAuth";"Custom"
"U_OZ06M08";"OZ06M08.PRW";"38";"NoAuth";"Custom"
"U_OZ06M09";"OZ06M09.PRW";"29";"NoAuth";"Custom"
"U_OZ06WS01";"OZ06M09.PRW";"75";"NoAuth";"Custom"
"U_OZ34A001";"OZ34A001.PRW";"31";"NoAuth";"Custom"
"U_OZ34L001";"OZ34L001.PRW";"10";"NoAuth";"Custom"
"U_OZ34M001";"OZ34M001.PRW";"18";"NoAuth";"Custom"
"U_OZ34M002";"OZ34M002.PRW";"17";"NoAuth";"Custom"
"U_OZ34M03";"OZ34M03.PRW";"32";"NoAuth";"Custom"
"U_OZ34M08";"OZ34M08.PRW";"41";"NoAuth";"Custom"
"U_OZ34M09";"OZ34M09.PRW";"41";"NoAuth";"Custom"
"U_OZ34M10";"OZ34M10.PRW";"41";"NoAuth";"Custom"
"U_OZ34WS01";"OZ34WS01.PRW";"24";"NoAuth";"Custom"
"U_OZ34WS02";"OZ34WS02.PRW";"29";"NoAuth";"Custom"
"U_OZ34WS03";"OZ34WS03.PRW";"32";"NoAuth";"Custom"
"U_OZ34WS04";"OZ34WS04.PRW";"29";"NoAuth";"Custom"
"U_OZ69A001";"OZ69A001.PRW";"22";"NoAuth";"Custom"
"U_OZACOTCACA";"OZACOTCACA.PRW";"16";"NoAuth";"Custom"
"U_OZALVCTO";"FA750BRW.PRW";"15";"NoAuth";"Custom"
"U_OZANEXA";"OZMODEL5.PRW";"14";"NoAuth";"Custom"
"U_OZCRMSA2";"OZCRMSA2.PRW";"27";"NoAuth";"Custom"
"U_OZGEN18";"OZGEN18.PRW";"31";"NoAuth";"Custom"
"U_OZGENSQL";"OZGENSQL.PRW";"43";"NoAuth";"Custom"
"U_OZGERCSV";"OZGERCSV.PRW";"37";"NoAuth";"Custom"
"U_OZGERPED";"ZMODEL3.PRW";"155";"NoAuth";"Custom"
"U_OZMODEL5";"OZMODEL5.PRW";"0";"NoAuth";"Custom"
"U_OZR0101";"OZR0101.PRW";"14";"NoAuth";"Custom"
"U_OZREL003";"RELFINR150.PRW";"3";"NoAuth";"Custom"
"U_OZRELX";"OZRELX.PRW";"11";"NoAuth";"Custom"
"U_OZ_GERPED";"OZ_PEDGER.PRW";"4";"NoAuth";"Custom"
"U_PAGACTA";"PAGACTA.PRX";"3";"NoAuth";"Custom"
"U_PAGAGEN";"PAGAGEN.PRX";"3";"NoAuth";"Custom"
"U_PAGAMENTOS_PMR_";"RT06WS01.PRW";"4";"NoAuth";"Custom"
"U_PAGANO";"PAGANO.PRX";"3";"NoAuth";"Custom"
"U_PAGBAN";"PAGBAN.PRX";"3";"NoAuth";"Custom"
"U_PAGCAR";"PAGCAR.PRX";"3";"NoAuth";"Custom"
"U_PAGCODBAR";"PAGCODBAR.PRW";"3";"NoAuth";"Custom"
"U_PAGDOC";"PAGDOC.PRX";"3";"NoAuth";"Custom"
"U_PAGIDE";"PAGIDE.PRW";"5";"NoAuth";"Custom"
"U_PAGMOD";"PAGMOD.PRX";"3";"NoAuth";"Custom"
"U_PAGNOS";"PAGNOS.PRX";"3";"NoAuth";"Custom"
"U_PAGVAL";"PAGVAL.PRX";"3";"NoAuth";"Custom"
"U_PAGVAL2";"PAGVAL2.PRW";"3";"NoAuth";"Custom"
"U_PCOA02C";"PCOA02C.PRW";"14";"NoAuth";"Custom"
"U_PCOA03C";"PCOA03C.PRW";"33";"NoAuth";"Custom"
"U_PCOA03ZZ";"PCOA03C.PRW";"62";"NoAuth";"Custom"
"U_PEDCOM";"PEDCOM.PRW";"20";"NoAuth";"Custom"
"U_PEGAPROX";"OZ_GRVCHV.PRW";"119";"NoAuth";"Custom"
"U_PEGASEQ";"ZMODEL3.PRW";"454";"NoAuth";"Custom"
"U_PESQD2";"ESTC001.PRW";"551";"NoAuth";"Custom"
"U_PESQZ01";"ZMODEL3.PRW";"484";"NoAuth";"Custom"
"U_PESSIT";"ESTC001.PRW";"615";"NoAuth";"Custom"
"U_PLANTA";"MNTGRAF.PRW";"12";"NoAuth";"Custom"
"U_PROTHEUZEIROEXEC";"PROTHEUZEIROEXEC.PRW";"6";"NoAuth";"Custom"
"U_PRTNFESEF";"DANFEII.PRW";"48";"NoAuth";"Custom"
"U_PTOTAL";"XCOR001.PRW";"864";"NoAuth";"Custom"
"U_RAVB0001";"RAVB0001.PRW";"18";"NoAuth";"Custom"
"U_RAVB0002";"RAVB0002.PRW";"18";"NoAuth";"Custom"
"U_RCOM010";"RCOM010.PRW";"28";"NoAuth";"Custom"
"U_RCOM011";"RCOM011.PRW";"28";"NoAuth";"Custom"
"U_RCOMSOLPED";"RCOMSOLPED.PRW";"22";"NoAuth";"Custom"
"U_RCOR001";"RCOR001.PRW";"20";"NoAuth";"Custom"
"U_RCOR002";"RCOR002.PRW";"20";"NoAuth";"Custom"
"U_RCOR003";"RCOR003.PRW";"20";"NoAuth";"Custom"
"U_RCOR004";"RCOR004.PRW";"20";"NoAuth";"Custom"
"U_RCOR005";"RCOR005.PRW";"20";"NoAuth";"Custom"
"U_RCOR006";"RCOR006.PRW";"20";"NoAuth";"Custom"
"U_RCOR007";"RCOR007.PRW";"20";"NoAuth";"Custom"
"U_RCOR008";"RCOR008.PRW";"20";"NoAuth";"Custom"
"U_RCTB001";"RCTB001.PRW";"60";"NoAuth";"Custom"
"U_RCTB002";"RCTB002.PRW";"60";"NoAuth";"Custom"
"U_RECPA4";"RECPA4.PRW";"29";"NoAuth";"Custom"
"U_RELAT001";"RELAT001.PRW";"17";"NoAuth";"Custom"
"U_RELEASE";"RELEASE.PRW";"4";"NoAuth";"Custom"
"U_RELFONRNE";"RELFORNE.PRW";"17";"NoAuth";"Custom"
"U_RELPGTO";"RELPGTO.PRW";"15";"NoAuth";"Custom"
"U_REMESSA";"REMESSA_HSBC.PRX";"18";"NoAuth";"Custom"
"U_RETCONTALP";"RETCONTALP.PRW";"12";"NoAuth";"Custom"
"U_RETDESC";"RTWFXFUN.PRW";"65";"NoAuth";"Custom"
"U_RETEND";"ESTC001.PRW";"1033";"NoAuth";"Custom"
"U_RETVAL01";"RETVAL01.PRW";"12";"NoAuth";"Custom"
"U_RETVAL02";"RETVAL02.PRW";"12";"NoAuth";"Custom"
"U_RFATA001";"RFATA001.PRW";"19";"NoAuth";"Custom"
"U_RFATA002";"RFATA002.PRW";"19";"NoAuth";"Custom"
"U_RFATA003";"RFATA003.PRW";"19";"NoAuth";"Custom"
"U_RFATA004";"RFATA004.PRW";"20";"NoAuth";"Custom"
"U_RFATA005";"RFATA005.PRW";"19";"NoAuth";"Custom"
"U_RT02A001";"RT02A001.PRW";"24";"NoAuth";"Custom"
"U_RT02A002";"RT02A002.PRW";"29";"NoAuth";"Custom"
"U_RT02A003";"RT02A003.PRW";"17";"NoAuth";"Custom"
"U_RT02JB01";"RT02JB01.PRW";"17";"NoAuth";"Custom"
"U_RT02M001";"RT02M001.PRW";"15";"NoAuth";"Custom"
"U_RT02R001";"RT02R001.PRW";"15";"NoAuth";"Custom"
"U_RT05A001";"RT05A001.PRW";"24";"NoAuth";"Custom"
"U_RT05A002";"RT05A002.PRW";"44";"NoAuth";"Custom"
"U_RT06M001";"RT06M001.PRW";"19";"NoAuth";"Custom"
"U_RT06WS01";"RT06WS01.PRW";"175";"NoAuth";"Custom"
"U_RT34A001";"RT34A001.PRW";"24";"NoAuth";"Custom"
"U_RT34M003";"RT34M003.PRW";"13";"NoAuth";"Custom"
"U_RT34R001";"RT34R001.PRW";"22";"NoAuth";"Custom"
"U_RT34R002";"RT34R002.PRW";"22";"NoAuth";"Custom"
"U_RT69M001";"RT69M001.PRW";"14";"NoAuth";"Custom"
"U_RT69M002";"RT69M002.PRW";"14";"NoAuth";"Custom"
"U_RT99JB01";"RT99JB01.PRW";"13";"NoAuth";"Custom"
"U_RT99JB02";"RT99JB02.PRW";"13";"NoAuth";"Custom"
"U_RT99JB03";"RT99JB03.PRW";"13";"NoAuth";"Custom"
"U_RT99M001";"RT99M001.PRW";"28";"NoAuth";"Custom"
"U_RT99M002";"RT99M002.PRW";"16";"NoAuth";"Custom"
"U_RT99M003";"RT99M003.PRW";"15";"NoAuth";"Custom"
"U_RT99M004";"RT99M004.PRW";"15";"NoAuth";"Custom"
"U_RT99WF01";"RT99WF01.PRW";"18";"NoAuth";"Custom"
"U_RT99WF02";"RT99WF02.PRW";"18";"NoAuth";"Custom"
"U_RT99WF03";"RT99WF03.PRW";"23";"NoAuth";"Custom"
"U_RT99WF04";"RT99WF04.PRW";"24";"NoAuth";"Custom"
"U_SALDOFINALCUSTOEMPARTES";"SALDOFINALCUSTOEMPARTES.PRW";"24";"NoAuth";"Custom"
"U_SAVEQUERY";"OZGENSQL.PRW";"101";"NoAuth";"Custom"
"U_SD3250E";"PE_SD3250E.PRW";"39";"NoAuth";"Custom"
"U_SD3250I";"PE_SD3250I.PRW";"36";"NoAuth";"Custom"
"U_SD3CC";"LIBCONTABIL.PRW";"13";"NoAuth";"Custom"
"U_SE2CC";"LIBCONTABIL.PRW";"71";"NoAuth";"Custom"
"U_SF2520E";"PE_SF2520E.PRW";"36";"NoAuth";"Custom"
"U_SHOWLOGINCONSOLE";"OZGEN18.PRW";"161";"NoAuth";"Custom"
"U_SIGAESP";"SIGAESP.PRW";"14";"NoAuth";"Custom"
"U_SIWKFC01";"RT99WF02.PRW";"360";"NoAuth";"Custom"
"U_SIWKFD01";"RT99WF02.PRW";"425";"NoAuth";"Custom"
"U_SX5NOTA";"PE_SX5NOTA.PRW";"35";"NoAuth";"Custom"
"U_TGERAPA";"OZ34WS02.PRW";"982";"NoAuth";"Custom"
"U_TGETDADOS4";"OZ34WS02.PRW";"406";"NoAuth";"Custom"
"U_TGETLIST";"OZ34WS02.PRW";"113";"NoAuth";"Custom"
"U_TIDEV";"TIDEV.PRW";"56";"NoAuth";"Custom"
"U_TIDEVX31";"TIDEV.PRW";"5457";"NoAuth";"Custom"
"U_ULTIAPROV";"ULTIAPROV.PRW";"23";"NoAuth";"Custom"
"U_ULTPRC";"ACOMP003.PRW";"993";"NoAuth";"Custom"
"U_UPD99M01";"UPD99M01.PRW";"29";"NoAuth";"Custom"
"U_UPDARGO";"UPDARGO.PRW";"30";"NoAuth";"Custom"
"U_UPDAVB";"UPDAVB.PRW";"29";"NoAuth";"Custom"
"U_UPDEXPZNF";"UPDEXP_ZNF.PRW";"19";"NoAuth";"Custom"
"U_UPDFECF";"UPDFECF.PRW";"30";"NoAuth";"Custom"
"U_UPDOZPCP";"UPDOZPCP.PRW";"30";"NoAuth";"Custom"
"U_UPDSCR";"COMM003.PRW";"610";"NoAuth";"Custom"
"U_UPD_ABAXF1";"UPDEXP_F1_USUSMAR.PRW";"29";"NoAuth";"Custom"
"U_VALCODBAR";"CODBAR.PRX";"37";"NoAuth";"Custom"
"U_VALIDACOLS";"ANALISE.PRW";"4196";"NoAuth";"Custom"
"U_VALIDPRD";"VALIDPRD.PRW";"19";"NoAuth";"Custom"
"U_VALPRO";"UCNTA121.PRW";"356";"NoAuth";"Custom"
"U_VALRAT";"LIBCONTABIL.PRW";"39";"NoAuth";"Custom"
"U_VERLEGE";"AXSZ4.PRW";"242";"NoAuth";"Custom"
"U_VERSC7";"ESTC001.PRW";"780";"NoAuth";"Custom"
"U_WF050INC";"WF050INC.PRW";"25";"NoAuth";"Custom"
"U_WF120OK";"WF120OK.PRW";"19";"NoAuth";"Custom"
"U_WF161OK";"WF161OK.PRW";"19";"NoAuth";"Custom"
"U_WFCOR03";"WFCOR03.PRW";"25";"NoAuth";"Custom"
"U_WFCOR04";"WFCOR04.PRW";"25";"NoAuth";"Custom"
"U_WFMMT02";"WFREST1.PRW";"144";"NoAuth";"Custom"
"U_WFREST1";"WFREST1.PRW";"23";"NoAuth";"Custom"
"U_WFREST2";"WFREST1.PRW";"30";"NoAuth";"Custom"
"U_WFRET1";"WFREST1.PRW";"251";"NoAuth";"Custom"
"U_WFSENDPC";"WFSENDPC.PRW";"14";"NoAuth";"Custom"
"U_WFW120P";"WFW120P.PRW";"43";"NoAuth";"Custom"
"U_XAUTEST";"XAUTEST.PRW";"9";"NoAuth";"Custom"
"U_XCOR001";"XCOR001.PRW";"21";"NoAuth";"Custom"
"U_XCOR002";"XCOR002.PRW";"21";"NoAuth";"Custom"
"U_XCOR003";"XCOR003.PRW";"16";"NoAuth";"Custom"
"U_XCOR004";"XCOR004.PRW";"16";"NoAuth";"Custom"
"U_XEPEDMAIL";"RCOM011.PRW";"862";"NoAuth";"Custom"
"U_XF50PERGUNT";"F50PERGUNT.PRW";"24";"NoAuth";"Custom"
"U_XFINR150";"XFINR150.PRW";"49";"NoAuth";"Custom"
"U_XFORMUL";"XFORMUL.PRW";"12";"NoAuth";"Custom"
"U_XGERATIT";"OZ34WS03.PRW";"950";"NoAuth";"Custom"
"U_XGETDADOS4";"OZ34WS03.PRW";"371";"NoAuth";"Custom"
"U_XGETLIST";"OZ34WS03.PRW";"116";"NoAuth";"Custom"
"U_XMAT105";"XMAT105.PRW";"20";"NoAuth";"Custom"
